group id,image id,fish index,species,length,width,area,gripping points,center point,orientations,avg hsv
16,32,3,other,489.3643723,79.12016178,42245.0,"[[779, 711, 0.0], [853, 683, 0.0]]","[784, 709, 0.0]","(-123.93999300523433, -112.67408806703855)",[29.46837597 28.93116898 82.28247486]
16,32,4,haddock,241.4865068,57.30619513,9095.0,"[[191, 581, 0.0], [241, 553, 0.0]]","[213, 569, 0.0]","(-125.43331401028559, 67.26399511741855)",[ 39.91029385  34.93748859 120.48494251]
16,32,5,whiting,365.1291481,90.47098983,21713.0,"[[886, 555, 11.15392441540868], [974, 534, 11.15392441540868]]","[935, 543, 11.15392441540868]","(-101.08256946302966, 74.05460409907715)",[ 84.93895979  17.31451527 146.42031356]
16,32,6,whiting,328.5897884,81.21576202,18157.5,"[[432, 422, 11.222481608250161], [382, 486, 11.222481608250161]]","[409, 451, 11.222481608250161]","(28.582767169565223, -132.76882539196876)",[ 74.47896163  33.92858841 138.74597062]
16,32,7,whiting,376.2772628,82.00609733,20849.5,"[[578, 352, 11.189996398493209], [600, 273, 11.189996398493209]]","[589, 312, 11.189996398493209]","(-160.039784319676, -152.39094994555072)",[ 39.44248111  35.97225607 114.01466407]
16,32,8,cod,327.3948229,40.22437072,10476.0,"[[169, 259, 0.0], [136, 282, 0.0]]","[144, 276, 0.0]","(59.393592968490516, 62.03015677288706)",[ 31.03595816  26.68329156 114.53565563]
16,32,9,cod,349.1540135,87.92041856,17311.0,"[[671, 198, 0.0], [720, 125, 0.0]]","[698, 157, 0.0]","(-143.13010235415598, -153.1594904667868)",[ 56.01028265  30.17236842 116.06052632]
16,33,1,cod,262.2778498,55.36244214,8837.0,"[[865, 852, 10.871418110360342], [884, 800, 10.871418110360342]]","[876, 821, 10.871418110360342]","(-157.3194403929751, -153.98762408787016)",[ 53.53399626  22.11864695 115.92342342]
16,33,2,whiting,349.3735108,90.37698822,22665.0,"[[177, 767, 0.0], [215, 849, 0.0]]","[195, 806, 0.0]","(-24.904768808095184, -30.96375653207352)",[103.84063542  14.61937635 163.54222397]
16,33,3,hake,444.5668756,79.51100553,25319.0,"[[657, 672, 9.590727496653725], [606, 611, 9.590727496653725]]","[633, 643, 9.590727496653725]","(135.6780249107513, 138.92757662621747)",[43.01988793 25.23936773 83.27775079]
16,33,4,other,507.3660799,0.0,48470.5,"[[297, 544, 0.0], [297, 544, 0.0]]","[297, 545, 0.0]","(-29.612863605428053, -24.46164412209379)",[30.85345608 46.45055463 86.10083384]
16,33,5,cod,306.7516954,59.20304046,10517.5,"[[936, 524, 11.095850065785024], [879, 540, 11.095850065785024]]","[907, 532, 11.095850065785024]","(73.4842974110469, 71.15433577831291)",[ 29.26393479  25.8090622  101.02988911]
16,33,6,haddock,284.0388738,63.0,10636.5,"[[639, 304, 9.527645089750031], [639, 367, 9.527645089750031]]","[639, 334, 9.527645089750031]","(0.36262667396251363, -178.6360724683971)",[ 51.40576549  35.65188937 123.21005064]
16,33,7,cod,365.5811081,89.26925563,22017.5,"[[1011, 214, 11.129635339619494], [923, 229, 11.129635339619494]]","[970, 221, 11.129635339619494]","(78.3197398514337, 71.2926485725653)",[ 39.33234768  28.20556347 105.58306867]
16,33,8,whiting,400.3408208,78.72102642,16428.5,"[[581, 97, 0.0], [615, 168, 0.0]]","[595, 127, 0.0]","(-32.30041551040264, -37.09839405965753)",[ 79.00086839  31.20146662 141.92092821]
16,33,9,whiting,315.6548285,97.73944956,18700.5,"[[243, 0, 0.0], [231, 97, 0.0]]","[237, 51, 0.0]","(11.996899307923579, -178.11594976890822)",[ 72.70697557  37.24482498 128.52460337]
16,35,1,cod,269.7635819,61.77378085,9565.5,"[[867, 830, 10.833459032549506], [897, 776, 10.833459032549506]]","[880, 807, 10.833459032549506]","(-148.65764250581216, -153.6000658860331)",[ 60.29141812  28.49367693 120.08271693]
16,35,2,whiting,455.3966571,75.17978452,23361.0,"[[180, 749, 0.0], [216, 815, 0.0]]","[195, 776, 0.0]","(-31.667216429436184, -24.290962408350968)",[ 58.62521615  50.94850011 117.35147733]
16,35,3,hake,505.8685609,70.60453243,24199.5,"[[673, 672, 9.581810532873845], [617, 629, 9.581810532873845]]","[639, 646, 9.581810532873845]","(128.06754436045242, 129.1908880559853)",[ 35.54054963  23.53018938 135.72824515]
16,35,4,other,432.5385507,96.10411021,30440.5,"[[313, 510, 0.0], [293, 416, 0.0]]","[306, 477, 0.0]","(153.3253967967455, 147.99461679191648)",[ 17.07894025  33.85303582 141.03548552]
16,35,5,cod,261.0079034,52.17278984,6623.5,"[[957, 505, 10.747946439992068], [906, 516, 10.747946439992068]]","[935, 510, 10.747946439992068]","(79.55218245052609, 72.80145877993414)",[39.43180659 33.23003162 87.14383352]
16,35,6,haddock,286.2317358,61.0,11542.5,"[[639, 298, 9.534358062816413], [650, 358, 9.534358062816413]]","[644, 325, 9.534358062816413]","(-5.063616853030085, 164.5479893588703)",[ 33.63509272  26.67097004 128.94885877]
16,35,9,whiting,380.2338501,75.80237463,20171.0,"[[542, 120, 11.095321685701501], [581, 185, 11.095321685701501]]","[564, 157, 11.095321685701501]","(-25.21572129599058, -30.774036101248203)",[ 40.68988434  46.55493699 111.52157777]
16,35,10,whiting,373.788391,101.5972441,25243.5,"[[226, 19, 0.0], [215, 120, 0.0]]","[221, 63, 0.0]","(3.964654722856123, -170.59266412779309)",[ 69.92384477  23.37464483 126.49850456]
16,36,1,cod,292.506579,52.20153254,9882.5,"[[372, 859, 0.0], [341, 817, 0.0]]","[357, 839, 0.0]","(141.9654184900551, 136.8476102659946)",[ 56.40501324  50.47184369 112.33653219]
16,36,2,whiting,394.7898441,75.96051606,20384.0,"[[793, 800, 11.174041734237836], [814, 873, 11.174041734237836]]","[802, 832, 11.174041734237836]","(-18.35459013856751, -21.370622269343187)",[ 48.59986859  39.53580815 107.27045007]
16,36,3,cod,327.046829,64.5368112,13116.0,"[[276, 730, 0.0], [262, 667, 0.0]]","[270, 703, 0.0]","(166.66721642943617, 161.44740087115207)",[32.05046878 33.69126937 94.90258661]
16,36,4,other,454.6307232,118.0381294,43482.5,"[[793, 721, 11.120737440538418], [796, 603, 11.120737440538418]]","[795, 632, 11.120737440538418]","(-162.82409638425327, -14.717566568058123)",[ 20.80543716  33.05148067 132.33225233]
16,36,5,haddock,228.9741818,67.23094526,11042.0,"[[249, 530, 0.0], [283, 472, 0.0]]","[263, 506, 0.0]","(-149.9535647531895, 30.256437163529263)",[ 62.35273688  22.00702152 137.7984145 ]
16,36,6,whiting,409.9060825,75.92759709,19147.5,"[[709, 444, 0.0], [758, 386, 0.0]]","[737, 411, 0.0]","(-135.18423016737506, -129.60370776010097)",[ 65.1544858   16.53183389 144.22301257]
16,36,7,hake,415.9248954,62.64183905,17746.5,"[[349, 358, 0.0], [367, 298, 0.0]]","[357, 330, 0.0]","(-159.95768325510636, -158.32812106806037)",[ 70.661351    35.82214622 129.38661821]
16,36,8,cod,356.1339998,72.9451849,17189.0,"[[733, 236, 0.0], [768, 172, 0.0]]","[749, 207, 0.0]","(-151.36647440149943, -143.01123161285602)",[20.63045056 39.86594396 91.27817839]
16,36,9,whiting,389.0569766,84.09518417,22023.0,"[[370, 163, 11.102537828834786], [406, 87, 11.102537828834786]]","[383, 136, 11.102537828834786]","(-157.04882957492566, -154.88516511385544)",[ 85.78835181  21.4576133  143.98659113]
16,37,1,cod,310.5968049,51.03920062,10497.5,"[[435, 840, 11.292493165523084], [437, 891, 11.292493165523084]]","[436, 864, 11.292493165523084]","(-0.3410422788588532, 174.7691928244468)",[51.16612579 39.46553856 92.12610107]
16,37,2,whiting,352.9720252,68.18357573,13828.5,"[[802, 819, 11.21498798815684], [807, 887, 11.21498798815684]]","[805, 857, 11.21498798815684]","(0.0, 168.29709851977867)",[ 55.657431    30.08301253 116.66881744]
16,37,4,cod,349.8477474,53.75872022,16049.5,"[[576, 659, 11.227727641278824], [585, 606, 11.227727641278824]]","[580, 635, 11.227727641278824]","(-170.13419305691565, -160.10160871382337)",[ 24.5190631   36.91311974 100.17045865]
16,37,5,cod,279.9877475,69.97142274,11588.5,"[[735, 447, 0.0], [675, 483, 0.0]]","[707, 464, 0.0]","(60.494848599138635, 55.32968208901945)",[ 17.57991016  40.83119589 108.13391055]
16,37,6,hake,428.1396631,68.0661443,15444.5,"[[316, 402, 0.0], [249, 414, 0.0]]","[282, 408, 0.0]","(83.8298249049704, -107.35402463626133)",[ 55.87151774  15.11946596 149.28875275]
16,37,7,other,476.6600091,117.0170928,44965.0,"[[943, 310, 10.681498039271514], [1060, 308, 10.681498039271514]]","[985, 309, 10.681498039271514]","(-102.94118586598785, 101.2622257577236)",[ 30.63618259  25.08760897 126.3823699 ]
16,37,8,whiting,380.0648316,94.33981132,23099.5,"[[480, 186, 11.17859823215738], [392, 220, 11.17859823215738]]","[441, 201, 11.17859823215738]","(65.39720584171502, 60.97352342910662)",[ 63.87075829  23.62352168 132.59739507]
16,37,9,whiting,437.9305833,89.87213139,28988.0,"[[699, 222, 0.0], [760, 156, 0.0]]","[724, 195, 0.0]","(-143.47114463301483, -132.4142056575755)",[ 31.54446064  44.37921283 114.03580175]
16,38,1,whiting,352.1750263,75.70997292,17351.5,"[[882, 829, 11.159518893281483], [866, 755, 11.159518893281483]]","[876, 801, 11.159518893281483]","(165.82766229986802, 152.39602006938085)",[ 66.75189996  34.5678685  134.39744609]
16,38,2,hake,510.3057949,70.9365914,22990.0,"[[401, 863, 0.0], [375, 797, 0.0]]","[385, 823, 0.0]","(158.60710964801856, 157.89055165624833)",[ 46.51536034  26.63545029 136.52972326]
16,38,3,whiting,384.7872485,85.0940656,22178.5,"[[828, 569, 11.161575872222336], [799, 649, 11.161575872222336]]","[815, 606, 11.161575872222336]","(18.352270987792103, 27.91149893716451)",[ 56.12827606  46.31347306 123.71089123]
16,38,4,other,459.2739136,85.49268975,28893.5,"[[582, 633, 11.116006078826], [660, 598, 11.116006078826]]","[604, 623, 11.116006078826]","(-129.27315274108872, -126.02737338510362)",[ 17.82533783  31.8551589  138.85063532]
16,38,5,haddock,305.5001315,66.48308055,12371.5,"[[170, 400, 0.0], [218, 354, 0.0]]","[194, 377, 0.0]","(-134.2984540876548, -128.19441955813522)",[ 50.87121605  25.91851084 134.23040486]
16,38,6,cod,315.5683369,49.24428901,11337.5,"[[915, 373, 11.140827342541359], [963, 362, 11.140827342541359]]","[945, 366, 11.140827342541359]","(-102.9946167919165, -105.94539590092285)",[22.67162125 44.95788604 76.84860996]
16,38,7,cod,289.300675,55.4436651,9748.5,"[[474, 219, 11.05458020074635], [509, 176, 11.05458020074635]]","[489, 200, 11.05458020074635]","(-144.8193006387579, -138.85063882391074)",[ 23.03835616  44.04109589 107.6353513 ]
16,38,8,cod,351.704468,71.19691005,16568.0,"[[756, 210, 0.0], [694, 245, 0.0]]","[727, 226, 0.0]","(64.89355395413418, 56.39369817386176)",[45.46697707 33.62052735 99.6608634 ]
16,38,9,whiting,400.8617208,80.61017306,21255.5,"[[238, 195, 0.0], [295, 138, 0.0]]","[270, 163, 0.0]","(-131.80976570746765, -127.9236218223632)",[ 59.06179728  43.42400034 113.72039057]
16,39,1,hake,435.399674,85.21150157,24639.0,"[[870, 725, 11.173350811242711], [820, 794, 11.173350811242711]]","[839, 768, 11.173350811242711]","(37.45057823173673, 38.999950706417685)",[ 18.5104065   35.17593496 133.66878049]
16,39,2,whiting,389.3261841,103.0970417,22602.0,"[[237, 601, 8.857580116231107], [222, 703, 8.857580116231107]]","[231, 645, 8.857580116231107]","(7.156636533060888, -169.85084820103177)",[ 79.52628926  15.72271052 148.39706392]
16,39,3,other,409.5007924,76.38062582,36761.5,"[[565, 786, 10.935180061325696], [510, 733, 10.935180061325696]]","[511, 734, 10.935180061325696]","(157.23273719388948, -70.75047412731827)",[ 74.71106688  21.49773089 139.34621815]
16,39,4,haddock,198.6945582,50.32891813,7020.0,"[[908, 591, 11.193106017174012], [870, 624, 11.193106017174012]]","[892, 605, 11.193106017174012]","(43.90530940814697, 46.09469059185303)",[ 17.72256655  40.75041245 128.76472555]
16,39,5,whiting,439.8497119,69.63476143,23291.5,"[[572, 495, 0.0], [557, 427, 0.0]]","[566, 469, 0.0]","(164.6455819517987, 163.36904629327856)",[ 58.17842324  22.11519983 126.88108757]
16,39,6,cod,267.0732089,66.03786792,11556.5,"[[218, 292, 0.0], [162, 327, 0.0]]","[191, 309, 0.0]","(54.032969698971094, 51.53663364879707)",[ 33.61735498  42.6774891  119.78841291]
16,39,7,whiting,408.7672915,82.73451517,21783.5,"[[1002, 325, 11.163728301669964], [920, 336, 11.163728301669964]]","[957, 331, 11.163728301669964]","(84.40520254056172, -102.07014548938793)",[30.14184679 41.41576605 89.3277972 ]
16,39,8,cod,277.5128985,63.12685641,12529.0,"[[728, 226, 0.0], [687, 274, 0.0]]","[711, 246, 0.0]","(46.29606349801712, 41.87786953788429)",[ 34.21105148  40.74507402 107.06174129]
16,39,9,cod,366.8421284,70.9365914,17550.5,"[[301, 271, 0.0], [355, 225, 0.0]]","[326, 250, 0.0]","(-131.855042535302, -121.87959684702274)",[ 18.57694111  42.67193676 106.66872111]
16,4,1,haddock,228.153115,94.5409964,12772.5,"[[967, 703, 11.024190371540485], [1060, 720, 11.024190371540485]]","[1016, 712, 11.024190371540485]","(-77.83779648031816, 99.46232220802563)",[ 52.47361884  46.65129341 100.20159853]
16,4,2,whiting,408.10416,54.64430437,15938.5,"[[330, 793, 0.0], [285, 762, 0.0]]","[291, 766, 0.0]","(133.71883830535793, 129.77180811472766)",[ 74.31809376  18.52615265 125.36119721]
16,4,3,whiting,335.5819022,66.18912297,16472.5,"[[572, 703, 11.154034021439413], [513, 673, 11.154034021439413]]","[539, 686, 11.154034021439413]","(114.75154263791207, -61.58236194098292)",[ 61.74757674  23.76342892 143.4483542 ]
16,4,4,cod,341.4354506,64.07027392,14572.0,"[[893, 639, 11.090484983336204], [957, 642, 11.090484983336204]]","[920, 640, 11.090484983336204]","(-87.57622865588645, 93.3885569907235)",[36.02072787 39.02152715 80.3009538 ]
16,4,5,cod,425.0753299,77.87810989,22269.5,"[[684, 650, 11.131600199746352], [760, 667, 11.131600199746352]]","[723, 659, 11.131600199746352]","(-77.5228333579943, -70.86159127971534)",[ 22.70562491  33.50182953 112.6248027 ]
16,4,6,cod,339.3005683,49.01020302,12174.5,"[[104, 486, 0.0], [153, 485, 0.0]]","[128, 486, 0.0]","(-93.11084065349077, -100.46533842860066)",[ 17.05796668  47.21976544 106.35138567]
16,4,7,saithe,522.0482846,136.4990842,46759.0,"[[646, 214, 9.576214337441472], [672, 348, 9.576214337441472]]","[663, 300, 9.576214337441472]","(-0.6413438789425358, 158.28235621348972)",[67.5944934  21.44432474 81.60788019]
16,4,8,hake,484.9083511,57.80138407,17833.5,"[[245, 384, 0.0], [291, 349, 0.0]]","[279, 358, 0.0]","(-119.01036026268741, 45.0)",[57.22045466 30.85416771 95.92848898]
16,4,9,hake,424.3609789,67.26812024,21962.0,"[[409, 48, 11.115517297969], [415, 115, 11.115517297969]]","[413, 93, 11.115517297969]","(2.0825652797308845, 165.82766229986802)",[92.23287336 18.85335184 96.10965951]
16,40,1,cod,254.2877732,61.39218191,8949.0,"[[814, 843, 11.184332563884402], [827, 903, 11.184332563884402]]","[820, 870, 11.184332563884402]","(-13.147242375269492, -18.034285567129857)",[ 27.08010182  29.05625796 112.79490878]
16,40,2,whiting,421.9951159,73.75635566,18033.0,"[[245, 820, 8.884064688316782], [229, 748, 8.884064688316782]]","[236, 778, 8.884064688316782]","(170.3718438715133, -15.177726882255056)",[ 65.61173372  50.25306513 120.97974138]
16,40,3,whiting,390.337386,84.38009244,21702.5,"[[771, 644, 11.167056502947855], [763, 728, 11.167056502947855]]","[767, 682, 11.167056502947855]","(3.108030934999836, 13.832827353897736)",[ 56.97763321  47.50712667 123.38867773]
16,40,4,cod,359.9863478,67.68308504,15703.5,"[[566, 745, 11.16071278305586], [500, 760, 11.16071278305586]]","[535, 752, 11.16071278305586]","(79.69515353123397, 70.47288958610669)",[ 48.15565392  27.43239541 101.90878912]
16,40,5,cod,328.162935,62.09669879,13120.0,"[[281, 474, 0.0], [297, 414, 0.0]]","[288, 449, 0.0]","(-168.75095568532566, 19.949022183557123)",[23.75886818 39.9863354  91.21442374]
16,40,6,whiting,363.0746682,84.43340571,21246.0,"[[731, 440, 0.0], [758, 520, 0.0]]","[741, 469, 0.0]","(-19.42425955888509, -29.585394500749782)",[ 58.21706529  20.72083365 132.89844651]
16,40,7,other,477.3620634,110.8873302,45193.5,"[[950, 374, 11.178552938480765], [1060, 388, 11.178552938480765]]","[982, 378, 11.178552938480765]","(-93.31094151461144, 108.35783476515984)",[ 30.68038575  25.18254637 124.72020798]
16,40,8,hake,445.0187839,77.52418977,20992.0,"[[495, 267, 11.056867415547064], [534, 200, 11.056867415547064]]","[515, 233, 11.056867415547064]","(-145.2627068983942, -143.08540986750032)",[ 72.05902374  14.7549394  136.19566661]
16,40,9,haddock,293.7288361,66.46803743,11010.0,"[[644, 183, 0.0], [691, 136, 0.0]]","[666, 161, 0.0]","(-130.44623202084136, -133.21803940967337)",[ 65.09320043  17.98996084 140.25297259]
16,41,3,haddock,269.802258,53.93514624,9682.5,"[[807, 662, 10.955007722086274], [797, 715, 10.955007722086274]]","[803, 683, 10.955007722086274]","(14.293558113047391, 16.73599585147607)",[ 77.79350834  19.70697779 142.39828734]
16,41,4,whiting,392.5329445,101.8282868,23683.5,"[[248, 690, 8.88424084255762], [185, 770, 8.88424084255762]]","[219, 727, 8.88424084255762]","(38.81560876610579, 35.242036558652195)",[ 17.31550489  41.88402687 142.37213969]
16,41,5,other,480.5966906,98.08159868,32249.5,"[[267, 498, 0.0], [271, 596, 0.0]]","[268, 529, 0.0]","(-17.602623170032782, -18.43494882292201)",[21.71991572 40.66590049 93.54455777]
16,41,6,cod,358.0105579,72.06941099,16881.0,"[[652, 482, 0.0], [715, 517, 0.0]]","[681, 498, 0.0]","(-61.979710844586116, -54.064189908125144)",[ 24.50840098  46.02765716 110.30366245]
16,41,7,whiting,416.0382788,89.14033879,22286.5,"[[1044, 368, 11.169665598119307], [955, 363, 11.169665598119307]]","[996, 365, 11.169665598119307]","(95.15390856122781, -90.35809395932358)",[ 43.51975845  41.87353886 105.00063566]
16,41,8,cod,259.6952292,55.94640292,9513.5,"[[275, 287, 0.0], [302, 238, 0.0]]","[287, 265, 0.0]","(-158.85047390807694, -153.97040780848653)",[ 39.03595037  48.07512456 112.31274219]
16,41,9,whiting,449.5746748,89.88882022,27492.5,"[[431, 224, 11.10973330741869], [479, 148, 11.10973330741869]]","[451, 193, 11.10973330741869]","(-149.82647997035568, -137.95794152905944)",[50.01513661 32.64073261 99.56043291]
16,42,1,whiting,415.1662506,73.68174808,24475.5,"[[810, 842, 11.168192241544329], [820, 769, 11.168192241544329]]","[815, 804, 11.168192241544329]","(-176.02061754732182, 12.831779042530085)",[ 64.80892412  26.62251486 126.74065077]
16,42,2,cod,312.2002176,56.85068161,12227.0,"[[447, 782, 11.20239817931408], [483, 738, 11.20239817931408]]","[465, 760, 11.20239817931408]","(-141.4454180362597, -137.1565626747148)",[34.37537253 31.96444053 91.9530615 ]
16,42,3,cod,250.5296157,63.07138812,9148.0,"[[877, 627, 11.163528318319607], [850, 684, 11.163528318319607]]","[865, 652, 11.163528318319607]","(25.09152970967384, 28.048105754553063)",[ 21.81950155  35.22060921 104.36015776]
16,42,4,other,478.4402787,99.32270637,33002.0,"[[597, 470, 11.162115326911076], [605, 371, 11.162115326911076]]","[599, 447, 11.162115326911076]","(165.14138555207538, 27.248467426644755)",[ 20.88157928  29.85062094 141.33654551]
16,42,5,whiting,381.7920133,86.81589716,22681.0,"[[134, 492, 0.0], [213, 456, 0.0]]","[163, 479, 0.0]","(-118.07248693585296, -125.42840434624335)",[ 70.55737173  22.76848509 132.3647536 ]
16,42,6,whiting,398.3433933,75.15317691,18275.5,"[[807, 425, 11.04005694801584], [839, 357, 11.04005694801584]]","[825, 386, 11.04005694801584]","(-150.0543165596048, -144.46232220802563)",[ 71.25709274  36.97649638 130.91650954]
16,42,7,cod,367.9266911,77.12976079,17369.5,"[[255, 207, 11.179031098448236], [237, 282, 11.179031098448236]]","[246, 244, 11.179031098448236]","(13.966370600719786, 22.18667789344799)",[43.66536079 37.13394039 99.26994547]
16,42,8,haddock,234.4350603,76.94153625,10058.5,"[[300, 146, 0.0], [336, 78, 0.0]]","[320, 108, 0.0]","(-152.79598892393037, 28.810793742973058)",[ 81.7854925   17.07512506 138.46386062]
16,42,9,hake,437.0585445,83.57032966,22545.5,"[[718, 188, 0.0], [748, 110, 0.0]]","[734, 146, 0.0]","(-156.74428509898533, -153.74134044519272)",[ 78.9354899   13.78973516 132.6311307 ]
16,43,1,haddock,238.4705239,59.6405902,8021.0,"[[604, 779, 10.931814455069112], [570, 828, 10.931814455069112]]","[589, 801, 10.931814455069112]","(45.88140399658214, 41.38611924799636)",[ 57.08937361  16.48402664 139.01003764]
16,43,2,cod,273.8266757,42.94182111,9049.5,"[[875, 760, 10.76446118875983], [855, 798, 10.76446118875983]]","[863, 783, 10.76446118875983]","(28.30075576600638, 32.80696552449304)",[54.58892492 34.42346387 92.58085973]
16,43,3,whiting,370.584291,90.47098983,23240.0,"[[229, 715, 0.0], [193, 798, 0.0]]","[211, 757, 0.0]","(22.319440392975086, 25.387906291095927)",[ 63.89797872  43.66449736 128.34093867]
16,43,4,other,380.2695411,101.9656805,33693.0,"[[799, 582, 11.138471501924212], [785, 683, 11.138471501924212]]","[796, 604, 11.138471501924212]","(-0.5937173962125847, -162.91976642810863)",[ 23.65771397  28.90761296 135.59684358]
16,43,5,whiting,381.2341554,85.23496935,20694.0,"[[766, 397, 0.0], [839, 353, 0.0]]","[794, 380, 0.0]","(-128.70318128101562, -130.8150838748816)",[ 78.52477764  18.29117092 144.64525817]
16,43,6,hake,429.1045241,63.07138812,19047.5,"[[476, 415, 11.10457919686712], [413, 412, 11.10457919686712]]","[438, 413, 11.10457919686712]","(95.63426665576739, -90.83841497440213)",[ 45.25389374  20.33611196 138.30465494]
16,43,7,cod,339.7494657,70.49113419,15806.5,"[[886, 237, 11.010544987699074], [923, 177, 11.010544987699074]]","[903, 209, 11.010544987699074]","(-148.72709657854978, -140.11401383139514)",[27.74691263 37.48537023 86.03935434]
16,43,8,cod,264.9367617,54.12947441,10429.0,"[[525, 218, 11.076110863858913], [574, 195, 11.076110863858913]]","[545, 209, 11.076110863858913]","(-118.64133023383633, -124.56978003437084)",[ 25.34078075  40.23946313 109.97618463]
16,43,9,whiting,434.7628818,81.34494453,21321.0,"[[222, 268, 0.0], [298, 239, 0.0]]","[263, 252, 0.0]","(-106.53843051971273, -107.51338037571205)",[ 49.32528496  44.97350561 110.31510485]
16,44,1,whiting,349.6986385,73.00684899,16828.0,"[[818, 753, 11.19287980557472], [801, 824, 11.19287980557472]]","[809, 792, 11.19287980557472]","(18.788621982168472, 23.31310557671411)",[ 49.88285475  30.10661011 116.02745665]
16,44,2,cod,310.0679087,69.0,13633.0,"[[854, 625, 11.15540731297442], [854, 694, 11.15540731297442]]","[854, 658, 11.15540731297442]","(-0.6861441978352363, -178.39773865372902)",[40.19623333 35.72213636 96.18049116]
16,44,3,cod,253.4613384,48.46648326,7831.5,"[[536, 765, 11.17385248227054], [581, 747, 11.17385248227054]]","[561, 755, 11.17385248227054]","(-109.46256560936368, -114.14554196042165)",[ 25.07831807  39.41203663 118.15619166]
16,44,4,cod,335.1667078,63.2455532,12660.5,"[[170, 525, 0.0], [222, 489, 0.0]]","[195, 508, 0.0]","(-123.34749594591361, -125.86591227603765)",[20.2415221  45.36867281 88.12436639]
16,44,5,whiting,460.4196693,73.24616031,24551.0,"[[368, 539, 0.0], [439, 557, 0.0]]","[400, 547, 0.0]","(-76.6075022462489, -66.80140948635182)",[ 51.1454611   51.85396254 117.62431556]
16,44,6,whiting,294.1801876,55.15432893,12049.0,"[[197, 234, 0.0], [236, 195, 0.0]]","[214, 217, 0.0]","(-135.9628636256362, -132.03906386583625)",[ 53.14182674  24.99681118 134.89666692]
16,44,7,hake,489.4066077,87.7268488,30159.0,"[[904, 367, 11.174508389570684], [984, 331, 11.174508389570684]]","[944, 349, 11.174508389570684]","(-117.88702683661496, -118.95837345473954)",[ 63.00650609  16.94327748 127.70148976]
16,44,8,other,489.9976129,111.5706054,39513.5,"[[626, 381, 0.0], [734, 353, 0.0]]","[702, 361, 0.0]","(-91.4528423693766, 57.795871079337594)",[ 18.89303368  32.71510556 133.79827832]
16,44,9,whiting,372.9601859,111.0720487,24314.5,"[[355, 133, 0.0], [359, 22, 0.0]]","[357, 79, 0.0]","(179.43273359014208, 6.044092162241109)",[ 92.91866947  18.46119878 151.82372955]
16,5,1,cod,315.2574665,72.56721023,13827.0,"[[641, 824, 9.600716329591263], [656, 895, 9.600716329591263]]","[648, 857, 9.600716329591263]","(-11.309932474020213, -16.731487212870874)",[48.58641799 40.26174266 95.76623377]
16,5,2,cod,327.0119157,38.41874542,9479.5,"[[340, 786, 0.0], [370, 810, 0.0]]","[350, 794, 0.0]","(-59.08828321702529, -53.56321554767911)",[ 24.04093418  37.02683652 113.25579618]
16,5,3,whiting,360.1399613,73.430239,19508.5,"[[101, 753, 0.0], [165, 789, 0.0]]","[136, 773, 0.0]","(-62.88536587523306, 122.77487732426425)",[ 74.42453785  34.16872068 130.20509519]
16,5,4,hake,362.5396695,61.07372594,15190.5,"[[807, 709, 11.145165038779757], [846, 662, 11.145165038779757]]","[824, 688, 11.145165038779757]","(-148.2908014112859, 49.328875067190424)",[87.89923935 25.40147059 98.18630832]
16,5,5,whiting,387.5529519,54.20332093,16513.5,"[[586, 550, 11.249062728140293], [539, 577, 11.249062728140293]]","[546, 573, 11.249062728140293]","(67.79652146794261, 65.26291706722702)",[49.49829073 36.49839278 99.29460687]
16,5,6,saithe,508.3146293,143.3771251,49738.5,"[[862, 501, 10.87597193794782], [836, 360, 10.87597193794782]]","[846, 413, 10.87597193794782]","(-179.79390096261588, -23.002596593357843)",[41.61720281 29.68659716 75.8976627 ]
16,5,7,cod,394.6878254,71.61005516,21396.5,"[[512, 263, 11.162120536550935], [554, 321, 11.162120536550935]]","[533, 292, 11.162120536550935]","(-39.233977231763504, -30.872083363080307)",[ 17.58752988  45.69553944 102.4100393 ]
16,5,8,hake,498.6315824,65.3911309,21231.5,"[[87, 364, 0.0], [147, 390, 0.0]]","[126, 381, 0.0]","(-61.0062409536397, -59.68321975239605)",[38.62641    30.74265058 90.91877531]
16,5,9,haddock,302.7084191,105.1903037,19587.0,"[[800, 152, 0.0], [851, 244, 0.0]]","[828, 203, 0.0]","(-27.18950361207797, -29.875992691689433)",[ 32.5451305   31.90451107 113.9154818 ]
16,6,1,haddock,357.2323308,79.0569415,19080.0,"[[652, 884, 9.595011646926661], [649, 805, 9.595011646926661]]","[650, 832, 9.595011646926661]","(179.1615850255979, -3.0127875041833403)",[ 63.38861669  25.44565572 123.42458762]
16,6,2,cod,368.0582576,70.09279564,19360.0,"[[848, 672, 11.058303308503215], [865, 740, 11.058303308503215]]","[856, 704, 11.058303308503215]","(-15.986292239097596, -21.745890337533456)",[ 24.21069601  34.54729376 108.06133881]
16,6,3,cod,235.0890538,58.25804665,9964.0,"[[156, 679, 0.0], [111, 716, 0.0]]","[137, 695, 0.0]","(48.402769771061756, 43.45184230102204)",[ 20.89795185  33.65289256 124.75637801]
16,6,4,hake,383.9746263,65.4599114,16009.0,"[[410, 653, 0.0], [389, 715, 0.0]]","[403, 675, 0.0]","(13.079123780066821, -154.42759814951043)",[ 62.37182675  27.39058129 106.82892964]
