group id,image id,fish index,species,length,width,area,gripping points,avg hsv,bounding box
18,3,6,cod,296.9052018,63.38769597,13758,"[[926, 611], [919, 548]]",[23.275198750709823 63.73062180579216 90.4584043157297],"[[1531, 534], [1849, 632]]"
18,3,7,whiting,413.9381613,67.74215822,22956.5,"[[249, 687], [214, 629]]",[62.55681088714854 45.1615098215432 116.5743997945821],"[[723, 551], [1119, 776]]"
18,4,0,hake,485.9798642,74.41102069,24858.5,"[[192, 471], [136, 520]]",[35.29651737360161 54.86322488832668 70.21982843815472],"[[727, 336], [1099, 702]]"
18,4,1,hake,450.6580664,61.20457499,19869.5,"[[555, 547], [494, 552]]",[32.26952971271153 46.700413223140494 70.01456119637938],"[[1232, 367], [1306, 816]]"
18,4,2,other,253.7189843,114.0219277,21048,"[[259, 794], [183, 879]]",[44.86625099620271 53.10008907224228 71.3926210679293],"[[834, 760], [1043, 956]]"
18,4,3,whiting,445.3524808,87.98295289,28563,"[[283, 260], [208, 306]]",[75.48361929091725 45.138364345634685 130.14544136431113],"[[833, 110], [1126, 491]]"
18,4,4,horse_mackerel,397.3595368,66.91038783,19774.5,"[[545, 231], [556, 165]]",[37.67096869900608 50.6072788409237 76.61242150027196],"[[1049, 136], [1483, 248]]"
18,4,5,whiting,383.7821827,82.13403679,21794,"[[833, 442], [888, 503]]",[51.65988726042841 47.48369785794814 112.27012401352874],"[[1459, 301], [1776, 568]]"
18,4,6,whiting,412.9771898,65.60487787,22406.5,"[[749, 260], [801, 300]]",[58.166469272272664 43.13242970566303 121.38939334122911],"[[1410, 116], [1711, 440]]"
18,4,7,cod,293.6100898,65.27633568,14311,"[[784, 835], [778, 770]]",[23.72166074842939 58.55032777929527 87.07689155968315],"[[1380, 755], [1699, 862]]"
18,5,0,hake,481.8703367,78.23042886,23725,"[[923, 489], [857, 447]]",[42.67957629923866 45.64804700430321 65.57319596160212],"[[1515, 304], [1804, 723]]"
18,5,1,hake,410.7063617,65,20042.5,"[[206, 908], [206, 973]]",[69.8727813536181 37.22069436317535 74.82806709576751],"[[730, 906], [1189, 985]]"
18,5,2,other,247.5394052,113.5341358,20051,"[[856, 732], [915, 829]]",[26.942753159887868 63.17060935425171 62.80435744848276],"[[1568, 712], [1796, 866]]"
18,5,3,whiting,426.0662257,89.30845425,28076,"[[732, 368], [782, 442]]",[60.71102608207252 55.29838171797662 114.4531891740092],"[[1343, 253], [1730, 530]]"
18,5,4,horse_mackerel,428.6298072,65.9241989,21372.5,"[[643, 819], [704, 794]]",[45.80525615740953 47.71260835664817 70.32211163601339],"[[1332, 579], [1532, 985]]"
18,5,5,whiting,375.888035,86.37708029,24332,"[[494, 914], [524, 833]]",[88.34797010704908 26.944455665522117 128.001171480509],"[[1029, 826], [1423, 987]]"
18,5,6,whiting,428.5393633,68.00735254,23859.5,"[[334, 614], [389, 574]]",[60.628602053015626 38.33994310920559 123.01442882466917],"[[939, 403], [1238, 752]]"
18,5,7,cod,292.9189844,63.97655821,14410.5,"[[165, 748], [192, 690]]",[26.829556249151853 76.02273035690052 86.7589225132311],"[[715, 661], [1010, 805]]"
18,6,0,hake,472.6177453,76.32168761,24777,"[[575, 398], [615, 333]]",[40.725821149807835 49.60251990966361 68.7730892666112],"[[1077, 238], [1524, 499]]"
18,6,1,hake,451.2640543,62.03224968,20709.5,"[[110, 719], [172, 717]]",[34.42443562860112 53.430480778313026 73.31401719089449],"[[804, 467], [883, 923]]"
18,6,2,other,273.3908458,104.1393297,20724,"[[607, 625], [505, 646]]",[16.936378777064 68.20680466333572 68.93095408041874],"[[1243, 517], [1368, 785]]"
18,6,3,whiting,440.9235578,88.45903006,28510.5,"[[231, 312], [166, 252]]",[59.69295667508039 48.88883510252066 120.27257010476816],"[[728, 139], [1070, 480]]"
18,6,4,horse_mackerel,400.5293824,72.56031973,21388.5,"[[771, 551], [735, 614]]",[33.99055825465212 49.92726189384911 75.56590888257402],"[[1347, 505], [1733, 736]]"
18,6,5,whiting,386.9648535,80.45495634,21444,"[[929, 351], [997, 394]]",[54.568226612274835 49.17848466791951 107.6424806343677],"[[1602, 173], [1834, 503]]"
18,6,6,whiting,401.0338558,72.0624729,22692.5,"[[707, 203], [710, 131]]",[64.72290874524715 38.68484272381611 126.38899930867612],"[[1227, 123], [1667, 214]]"
18,6,7,cod,301.8245079,64.44377394,14615,"[[375, 520], [327, 477]]",[24.851136592234962 75.06832964527594 95.22986655937773],"[[960, 414], [1193, 649]]"
18,7,0,hake,479.7086445,77.20103626,25205.5,"[[764, 738], [826, 784]]",[65.14607793423568 38.711939774544604 70.96450442719507],"[[1422, 524], [1749, 923]]"
18,7,1,hake,406.5646356,72.0624729,21223,"[[382, 1012], [379, 940]]",[63.842656213972795 38.773852893705325 74.48526631311967],"[[859, 951], [1312, 1031]]"
18,7,2,other,247.5286769,112.0714058,20068.5,"[[913, 962], [909, 850]]",[62.56515545950194 55.99115870131146 67.73471192101773],"[[1556, 854], [1827, 968]]"
18,7,3,whiting,463.3294307,79.00632886,28409.5,"[[118, 535], [197, 536]]",[73.90611807045471 47.75382379403419 126.77756246106998],"[[821, 295], [911, 759]]"
18,7,4,horse_mackerel,411.0230338,70.21395873,21315.5,"[[131, 833], [172, 890]]",[52.20287120968113 33.72162149726223 77.38830350158744],"[[704, 738], [1086, 988]]"
18,7,5,whiting,402.4839454,77.25283166,21166.5,"[[983, 649], [1055, 677]]",[62.20716503684479 52.61834360661816 100.69370162673216],"[[1699, 446], [1864, 822]]"
18,7,6,whiting,401.8419739,70.88018059,23192,"[[513, 677], [533, 609]]",[61.802318693407805 39.73952779893374 125.60878395531861],"[[1043, 560], [1470, 712]]"
18,7,7,cod,290.0582774,67.11929678,14446.5,"[[430, 840], [426, 773]]",[31.733288227334235 65.40818673883626 89.165899864682],"[[988, 764], [1305, 862]]"
18,8,0,hake,467.1348227,82.21921916,26172,"[[245, 882], [251, 964]]",[73.2713070842543 31.911512381523245 71.73543625669652],"[[751, 891], [1271, 974]]"
18,8,1,hake,437.3691873,61.84658438,18661,"[[858, 359], [918, 374]]",[40.695542869114334 31.49782642853402 68.82606190750536],"[[1597, 124], [1736, 551]]"
18,8,2,other,274.9131423,109.8954048,21212.5,"[[220, 700], [329, 686]]",[21.879707988468333 59.311540965312005 65.87119873523667],"[[936, 553], [1056, 827]]"
18,8,3,whiting,437.3738945,87.80091116,28493,"[[596, 358], [526, 305]]",[60.78367714246158 35.53786515298353 126.58511006506991],"[[1134, 183], [1465, 530]]"
18,8,4,horse_mackerel,438.1764109,72.00694411,22920.5,"[[106, 488], [178, 487]]",[27.468200675762372 43.2309567597622 78.9020572259527],"[[809, 244], [895, 684]]"
18,8,5,whiting,388.5442259,82.73451517,22795.5,"[[670, 833], [728, 892]]",[54.084746494066884 42.341747572815535 110.15706580366775],"[[1293, 687], [1608, 974]]"
18,8,6,whiting,434.8774134,61.3514466,22906,"[[622, 593], [680, 613]]",[56.679166845240644 32.121244589208416 126.41374876783954],"[[1332, 390], [1516, 802]]"
18,8,7,cod,319.71059,60.03332408,14406,"[[257, 397], [317, 399]]",[14.568715235381902 62.786121286121286 88.97931081264414],"[[969, 226], [1050, 543]]"
18,9,0,hake,506.7033199,73.02739212,24436.5,"[[734, 483], [661, 485]]",[31.036664529572047 40.43769033498958 64.38856387241545],"[[1419, 272], [1505, 788]]"
18,9,1,hake,417.6444837,67.20119047,19788,"[[336, 743], [376, 689]]",[42.644811180493605 39.91361879274457 72.41619585687383],"[[871, 580], [1247, 842]]"
18,9,2,other,273.0158977,112.1472247,20898.5,"[[524, 276], [635, 292]]",[18.644765411120552 63.56202209005947 65.99192863211555],"[[1266, 147], [1388, 417]]"
18,9,3,whiting,458.982424,89.49301649,29226.5,"[[127, 707], [42, 735]]",[60.35054393587282 39.50254285810515 121.5040584688963],"[[707, 529], [900, 972]]"
18,9,4,horse_mackerel,428.2721207,67.67569726,21428.5,"[[469, 649], [533, 627]]",[36.91021770947677 47.063712038053424 77.69333150384193],"[[1155, 409], [1336, 817]]"
18,9,5,whiting,385.1359208,82.07313811,22776.5,"[[937, 718], [881, 658]]",[81.00648032142394 20.096513587073918 132.89030975936407],"[[1559, 587], [1863, 874]]"
18,9,6,whiting,405.6783468,70.85901495,24074,"[[514, 990], [503, 920]]",[67.4245413779046 34.85495311863025 117.94023644516918],"[[1014, 902], [1457, 1023]]"
18,9,7,cod,294.0544486,68.60029154,15013.5,"[[300, 333], [265, 274]]",[25.12844276204151 57.77143975982248 91.0955488839577],"[[849, 237], [1136, 415]]"
18,10,0,hake,460.3760783,79.12016178,25342,"[[745, 784], [767, 860]]",[55.9843635096954 28.612842048225414 69.37028292758447],"[[1321, 734], [1812, 886]]"
18,10,1,hake,428.2893085,63.00793601,19409,"[[744, 595], [795, 558]]",[37.38874576956105 32.12274587058645 71.34939637318786],"[[1368, 381], [1669, 727]]"
18,10,2,other,277.3667447,110.4536102,21027.5,"[[348, 670], [238, 660]]",[26.64345338585631 51.66329018945789 69.48865128493716],"[[952, 542], [1076, 819]]"
18,10,3,whiting,428.9516636,85.58621384,27965,"[[347, 266], [390, 340]]",[70.29536087921377 36.74867025960759 129.04635598295116],"[[906, 170], [1310, 420]]"
18,10,4,horse_mackerel,409.6817264,66.61080993,19211.5,"[[915, 514], [969, 475]]",[48.00586974275215 38.63633115557371 68.531288280931],"[[1563, 303], [1858, 633]]"
18,10,5,whiting,376.8047402,82.46211251,21462.5,"[[852, 249], [884, 173]]",[58.79475104019021 32.6316583603859 113.2330940514837],"[[1424, 164], [1802, 324]]"
18,10,6,whiting,438.3110807,61.09828148,22684.5,"[[584, 354], [527, 332]]",[63.51994807442666 38.35828645607962 124.28598009519689],"[[1185, 157], [1387, 564]]"
18,10,7,cod,296.9456239,62.00806399,14580,"[[522, 777], [484, 728]]",[22.844608666442728 53.42129660732281 88.48901578770574],"[[1110, 678], [1377, 885]]"
18,11,0,hake,511.3498035,75.02666193,24547.5,"[[64, 527], [139, 525]]",[34.30780583143871 44.84551872681584 69.5152167843325],"[[759, 229], [848, 746]]"
18,11,1,hake,419.8593053,65.11528238,19677.5,"[[253, 823], [205, 779]]",[55.03593679908289 37.21078602402432 68.15845087972886],"[[762, 673], [1088, 996]]"
18,11,2,other,265.284209,112.7120224,20424,"[[415, 421], [515, 473]]",[18.391848167286426 58.8483604578162 68.21857342927512],"[[1131, 326], [1280, 566]]"
18,11,3,whiting,406.5181052,91.04943712,28034.5,"[[843, 800], [846, 891]]",[62.27576894749763 41.875846105285305 112.85497843089117],"[[1421, 805], [1878, 901]]"
18,11,4,horse_mackerel,427.291346,64.5368112,20764.5,"[[670, 555], [733, 541]]",[38.63368063740512 40.247465937485266 68.20065060581774],"[[1385, 315], [1541, 734]]"
18,11,5,whiting,402.4039627,76.21679605,20916.5,"[[896, 531], [968, 556]]",[45.297683795948984 42.52344336084021 101.60361965491373],"[[1614, 323], [1763, 707]]"
18,11,6,whiting,416.6004939,68.24954212,23792,"[[481, 813], [438, 760]]",[60.0600173603935 35.408837266978054 118.13995783904436],"[[996, 659], [1361, 933]]"
18,11,7,cod,302.5251418,67.62396025,14750.5,"[[335, 385], [293, 332]]",[18.642833410857865 58.09562097149312 90.57718120805369],"[[905, 283], [1161, 501]]"
18,13,0,hake,404.8235727,59.41380311,19261.5,"[[567, 867], [574, 808]]",[61.51800202839757 17.17155172413793 129.2747971602434],"[[1073, 803], [1519, 882]]"
18,13,1,other,251.8599966,110.317723,19584,"[[938, 360], [859, 283]]",[76.5579556898288 19.860976837865056 125.72834843907351],"[[1573, 236], [1772, 429]]"
18,13,2,horse_mackerel,430.8804719,67.77905281,21558.5,"[[804, 729], [741, 754]]",[42.39823532087142 41.89370991949789 70.0286078137081],"[[1464, 569], [1676, 976]]"
18,13,3,whiting,396.6955133,77.66595136,23122.5,"[[616, 535], [552, 491]]",[56.45864885561134 36.74010890836382 119.96243512294733],"[[1152, 343], [1427, 670]]"
18,13,4,cod,300.8290557,61.7170965,14558.5,"[[236, 877], [276, 830]]",[42.92787458790285 28.80811410886093 124.90035659019041],"[[840, 725], [1103, 945]]"
18,13,5,hake,472.6637548,80.41144197,23667.5,"[[335, 238], [306, 313]]",[76.45921450151057 15.989901916152796 132.2922650333154],"[[826, 215], [1313, 408]]"
18,13,6,whiting,418.0306928,89.20201791,27741.5,"[[592, 232], [598, 143]]",[65.45253534601892 36.51458134013678 126.10407143616456],"[[1093, 149], [1552, 245]]"
18,13,7,whiting,441.3701072,63.78871374,21844,"[[1002, 582], [939, 592]]",[67.27800457583778 31.49759992822215 120.00130097348706],"[[1716, 387], [1818, 823]]"
18,14,0,hake,453.9805606,83,22841,"[[805, 159], [805, 242]]",[75.80638389031705 13.197600685518424 126.96923736075406],"[[1358, 163], [1855, 253]]"
18,14,1,hake,446.0742355,62.16912417,20401,"[[757, 557], [818, 545]]",[56.60950690713737 16.697812739831157 130.9173541826554],"[[1499, 311], [1631, 751]]"
18,14,2,other,265.4810208,105.6030303,19616,"[[890, 578], [986, 534]]",[75.11220027145227 17.05806062434022 125.98743276529433],"[[1641, 434], [1792, 675]]"
18,14,3,whiting,421.4332131,86.68333173,29236,"[[258, 962], [283, 879]]",[73.36490035012119 37.31292081874495 115.66775518448694],"[[754, 828], [1205, 1003]]"
18,14,4,horse_mackerel,402.7154238,78.77182237,22035,"[[238, 509], [200, 440]]",[34.299666147340304 33.88039172045404 83.2570665479635],"[[720, 397], [1107, 631]]"
18,14,5,whiting,385.2116303,78.79086241,22455.5,"[[777, 900], [809, 828]]",[73.22229998687722 33.09658370150037 128.70049429158829],"[[1380, 730], [1765, 931]]"
18,14,6,whiting,417.8442326,69.42621983,23401,"[[383, 690], [337, 742]]",[54.81213241472022 46.405015963703576 113.39262308855655],"[[935, 579], [1296, 869]]"
18,14,7,cod,322.8041452,61,14647.5,"[[530, 610], [591, 610]]",[26.794433691517053 39.607221517720085 121.85269972635653],"[[1267, 434], [1347, 756]]"
18,15,0,hake,466.6508966,78.16009212,23502.5,"[[886, 921], [864, 846]]",[75.65030623724012 17.11845339777509 123.0191242031582],"[[1373, 794], [1865, 953]]"
18,15,1,hake,410.123299,59.9082632,20022.5,"[[306, 974], [321, 916]]",[83.99076968157843 15.926645829263528 128.21146708341473],"[[793, 892], [1238, 1013]]"
18,15,2,other,251.6879491,116.4173527,20319.5,"[[380, 572], [408, 459]]",[65.25726624290358 21.920617206075015 132.73725071570672],"[[980, 460], [1249, 581]]"
18,15,3,whiting,466.5277753,80.05623024,28411,"[[542, 607], [622, 610]]",[51.71517542038613 31.94045394782368 123.97114386547644],"[[1286, 361], [1377, 828]]"
18,15,4,horse_mackerel,438.0559453,69,22452.5,"[[784, 640], [853, 640]]",[26.993062221834364 40.16943014224627 90.52522035081596],"[[1544, 393], [1634, 839]]"
18,15,5,whiting,391.3958391,80.05623024,22887,"[[165, 339], [193, 414]]",[47.59009782049082 34.23794405354385 125.53488072764716],"[[720, 331], [1116, 494]]"
18,15,6,whiting,407.1081658,70.22819946,22732.5,"[[480, 177], [456, 243]]",[58.300371201657455 37.45934046961326 116.92895372928177],"[[1015, 129], [1439, 295]]"
18,15,7,cod,298.0513645,64.14047084,14342,"[[328, 767], [361, 712]]",[20.671103829612942 34.35039934466516 125.29374018704348],"[[923, 630], [1206, 823]]"
18,16,0,hake,407.5995758,65.19202405,19824.5,"[[414, 619], [419, 554]]",[46.15389546351085 16.492998027613414 130.63427021696253],"[[900, 558], [1350, 624]]"
18,16,1,other,247.3046945,113.7189518,20366,"[[642, 835], [688, 731]]",[75.08590383032299 17.462059948670767 130.67580262457025],"[[1295, 720], [1548, 857]]"
18,16,2,whiting,433.6692419,82.8794305,26925,"[[872, 346], [927, 284]]",[69.12319397198142 30.1515417535389 127.11156223709719],"[[1476, 154], [1861, 441]]"
18,16,3,horse_mackerel,405.9077644,68.8839604,21207,"[[169, 770], [222, 726]]",[42.12909048831289 36.4969682943763 72.45906040268456],"[[714, 583], [1039, 901]]"
18,16,4,whiting,386.4884781,81.83520025,23454.5,"[[452, 752], [401, 816]]",[60.81238730238604 29.65429613787898 128.55864469325283],"[[982, 699], [1313, 973]]"
18,16,5,cod,309.8702239,66.48308055,14383.5,"[[886, 613], [948, 637]]",[30.985842635447863 36.89436427988021 106.33256193846992],"[[1636, 471], [1799, 763]]"
18,16,6,hake,455.3126797,85.47514259,24203,"[[652, 467], [661, 382]]",[66.33363003722285 19.362356368344393 137.09932837028646],"[[1119, 380], [1631, 471]]"
18,16,7,whiting,431.2588074,69.97142274,22982.5,"[[160, 313], [220, 349]]",[49.95454545454545 42.63627811511161 112.89489438125374],"[[767, 131], [1033, 502]]"
18,17,0,hake,503.0654574,80.00624976,23045,"[[1006, 691], [930, 666]]",[88.79215536291008 15.162714601393846 114.52685704572497],"[[1642, 472], [1823, 954]]"
18,17,1,hake,427.6914747,56.82429058,18378.5,"[[949, 392], [899, 365]]",[69.86829631996592 16.957607711562016 122.16174042711829],"[[1582, 216], [1809, 598]]"
18,17,2,other,261.7076391,106.0235823,19446.5,"[[752, 277], [848, 322]]",[72.6645887182606 26.738786680857533 131.00243272008515],"[[1499, 175], [1641, 412]]"
18,17,3,whiting,461.5760794,81.09870529,28255,"[[584, 420], [665, 424]]",[58.516512963285194 31.77950234905168 124.1404906907952],"[[1330, 179], [1422, 641]]"
18,17,4,horse_mackerel,433.9528028,67.74215822,21920.5,"[[674, 727], [741, 737]]",[29.7534179251184 36.636627647216514 87.28147618622107],"[[1418, 492], [1516, 928]]"
18,17,5,whiting,377.1246808,78.63841301,23265,"[[315, 985], [305, 907]]",[70.90815465135911 37.540097923349656 121.21256120209354],"[[809, 874], [1218, 998]]"
18,17,6,whiting,416.0870663,65.4599114,22327,"[[412, 690], [449, 636]]",[58.87598979412282 35.35399436917121 111.90480380080943],"[[956, 543], [1336, 799]]"
18,17,7,cod,305.8460988,64.40496875,14264.5,"[[376, 272], [428, 310]]",[28.928566522425992 30.428051377155025 126.99010921079744],"[[1048, 173], [1278, 419]]"
18,18,0,hake,414.5001484,63.2534584,19393.5,"[[770, 696], [730, 745]]",[50.39026239951464 14.166540269983315 125.30092522372213],"[[1364, 600], [1721, 880]]"
18,18,1,other,249.7717562,110.8873302,19720,"[[948, 573], [862, 643]]",[69.68220233034955 24.777616642496376 132.26533980097014],"[[1597, 521], [1780, 729]]"
18,18,2,whiting,438.8280893,84.21995013,28009,"[[351, 443], [413, 386]]",[53.746049065502795 33.16574566189152 122.05909682869311],"[[933, 231], [1281, 566]]"
18,18,3,horse_mackerel,398.422582,74.04052944,21734.5,"[[334, 750], [355, 679]]",[40.12308455020732 30.50360555255093 76.83482062376059],"[[830, 659], [1255, 797]]"
18,18,4,whiting,412.0552517,73.24616031,22826.5,"[[41, 402], [114, 396]]",[41.54055565112679 35.74432306898331 120.70574574230174],"[[735, 182], [845, 589]]"
18,18,5,whiting,444.3973645,65.96969001,23937,"[[60, 828], [124, 812]]",[58.392053143068026 37.45032189281174 114.83507606511667],"[[712, 593], [856, 1032]]"
18,18,6,cod,294.5408347,67.06713055,14986.5,"[[378, 961], [381, 894]]",[51.60927713987474 21.844924321503132 126.64757306889352],"[[931, 899], [1254, 984]]"
18,18,7,hake,471.2926656,84.21995013,23828.5,"[[512, 601], [470, 674]]",[57.534861705630554 19.255103720777083 134.28951267698386],"[[1028, 548], [1483, 799]]"
18,19,0,hake,446.4431482,86.03487665,22065,"[[736, 230], [765, 311]]",[72.96460255500355 12.263972675656493 133.68643541518807],"[[1324, 199], [1793, 367]]"
18,19,1,hake,401.968475,61.40032573,19143,"[[596, 142], [603, 203]]",[61.70755487493619 20.16778968861664 128.36288922919857],"[[1154, 144], [1593, 234]]"
18,19,2,other,250.488295,114.7693339,20576,"[[286, 384], [362, 298]]",[66.50858019365353 20.49947272552967 133.21714121368996],"[[926, 256], [1141, 437]]"
18,19,3,whiting,428.7787529,83.43860018,27547,"[[834, 736], [775, 795]]",[54.22314847942755 33.86046511627907 107.95273703041146],"[[1409, 634], [1764, 952]]"
18,19,4,horse_mackerel,394.3299032,72.02777242,21160,"[[887, 487], [889, 415]]",[34.70449183512976 35.52218161632049 79.56941296202064],"[[1425, 415], [1862, 490]]"
18,19,5,whiting,419.4072052,74.14849965,23118,"[[375, 674], [448, 687]]",[60.127240295591605 28.789475919476768 130.8214134035505],"[[1108, 474], [1252, 886]]"
18,19,6,whiting,414.9583943,67.11929678,22632.5,"[[849, 681], [886, 625]]",[65.37316607344387 41.37524958763782 110.91071273548052],"[[1432, 539], [1821, 778]]"
18,19,7,cod,318.3692574,59.68249325,14296,"[[618, 548], [559, 539]]",[24.503385078301307 24.691103056828283 128.34637215345688],"[[1277, 409], [1392, 723]]"
18,20,0,hake,442.2314404,61.03277808,20134,"[[593, 540], [651, 521]]",[45.918838747325424 15.92802956623225 136.2688679245283],"[[1282, 301], [1466, 724]]"
18,20,1,other,265.5414274,108.6738239,20010,"[[734, 362], [841, 381]]",[66.61972316634649 20.0366484409635 129.8304517018866],"[[1499, 236], [1622, 499]]"
18,20,2,whiting,464.1625681,85.14693183,29645.5,"[[146, 680], [63, 699]]",[51.012884800584466 36.17962341845715 121.12343506126922],"[[725, 495], [882, 952]]"
18,20,3,horse_mackerel,432.0910134,68.00735254,22263.5,"[[377, 660], [442, 680]]",[31.302515086111967 42.24877769457781 86.34665022243756],"[[1060, 443], [1246, 856]]"
18,20,4,whiting,383.5548318,80.00624976,22765,"[[780, 937], [805, 861]]",[71.2885743872972 34.719019675526404 131.06467897825337],"[[1367, 780], [1764, 957]]"
18,20,5,whiting,400.4630742,73.10950691,23496,"[[442, 979], [438, 906]]",[85.07246921310791 23.835775412231268 125.25113754957212],"[[942, 903], [1384, 994]]"
18,20,6,cod,293.055827,61.05735009,14002,"[[881, 677], [849, 729]]",[35.82870726421031 29.682094665454798 122.42242886107809],"[[1512, 636], [1795, 814]]"
18,20,7,hake,484.6650284,80.28075735,23366.5,"[[129, 490], [191, 439]]",[61.973412298387096 19.380208333333332 134.93388776881721],"[[689, 245], [1038, 626]]"
18,21,0,hake,405.0806568,61.03277808,19469.5,"[[829, 876], [827, 815]]",[67.47326673025755 15.197449671168231 126.48451227471259],"[[1361, 810], [1807, 882]]"
18,21,1,other,246.0241254,118.3765179,20593,"[[505, 585], [487, 702]]",[59.24363148822065 20.761539934878375 132.88752154759624],"[[1111, 591], [1381, 715]]"
18,21,2,whiting,430.2207697,90.8735385,29394.5,"[[321, 818], [358, 901]]",[72.23525273841825 25.992329079154523 125.42511640371151],"[[874, 766], [1315, 972]]"
18,21,3,horse_mackerel,434.0685101,68,21629.5,"[[919, 460], [987, 460]]",[27.942721304052526 35.05361104822278 94.75118858954042],"[[1700, 214], [1781, 651]]"
18,21,4,whiting,377.8284263,79.17701687,22797,"[[317, 195], [354, 265]]",[57.15051724137931 34.281724137931036 125.80155172413794],"[[913, 174], [1278, 370]]"
18,21,5,whiting,431.9491418,68.35202996,22706.5,"[[747, 301], [811, 277]]",[51.33888192312681 47.148082493838906 101.74179601366251],"[[1431, 82], [1625, 487]]"
18,21,6,cod,306.1185867,65.94694838,14473.5,"[[465, 408], [415, 365]]",[27.710173394743972 35.398130587916555 127.22344892982932],"[[1030, 272], [1259, 518]]"
18,21,7,hake,509.5978007,79.30952024,24619,"[[662, 541], [739, 522]]",[63.811910353887185 18.488396162573146 136.6153417459496],"[[1398, 254], [1558, 749]]"
18,22,0,hake,464.7001434,83.81527307,22967.5,"[[442, 489], [414, 410]]",[53.828240207987044 14.283382346673486 135.89400332438308],"[[874, 362], [1362, 535]]"
18,22,1,hake,423.2698968,66.52818951,20025,"[[828, 364], [877, 319]]",[63.1447897264974 16.8667777668856 135.7548769728458],"[[1445, 169], [1768, 487]]"
18,22,2,other,259.3866598,116.9316039,21308.5,"[[323, 827], [400, 915]]",[74.38465456566031 19.00129653639563 134.23198740507502],"[[985, 777], [1209, 959]]"
18,22,3,whiting,471.3556879,80,29428.5,"[[17, 685], [97, 685]]",[44.8429301874812 40.36186211275607 116.11399258095778],"[[711, 438], [803, 913]]"
18,22,4,horse_mackerel,396.2247529,71.58910532,21622.5,"[[587, 482], [602, 552]]",[36.404621658359765 55.00928862709561 85.69728137743543],"[[1158, 436], [1590, 577]]"
18,22,5,whiting,378.9954195,85.14693183,23406.5,"[[493, 635], [474, 718]]",[42.49231867024849 31.15224143720618 126.79008562793821],"[[1030, 638], [1433, 797]]"
18,22,6,cod,290,66.37017402,14560.5,"[[624, 972], [617, 906]]",[48.28432425177829 24.205006039457793 130.31499127633876],"[[1196, 896], [1514, 985]]"
18,22,7,whiting,407.0579108,75.23961722,23424,"[[257, 277], [227, 208]]",[59.94704402515723 39.73027253668763 110.44658280922432],"[[746, 176], [1151, 371]]"
18,24,0,haddock,375.9585935,77.62087348,21037,"[[301, 662], [362, 614]]",[35.25801926493968 34.84415037875245 120.48199756850276],"[[911, 472], [1185, 770]]"
18,24,1,haddock,321.7816681,74.43117626,16285,"[[446, 340], [484, 404]]",[52.60402240019269 22.349671825133978 134.30487143975432],"[[1064, 276], [1371, 458]]"
18,24,2,horse_mackerel,372.144797,72.18032973,19460.5,"[[845, 442], [898, 393]]",[22.492332526230832 43.93896287328491 100.26962267958031],"[[1478, 257], [1787, 530]]"
18,24,3,haddock,325.5498569,77.62087348,18420,"[[641, 754], [580, 802]]",[38.415737530008 24.741050946919177 129.9661242998133],"[[1248, 678], [1502, 934]]"
18,24,4,hake,449.1318978,64.07027392,22904.5,"[[195, 286], [231, 339]]",[61.70856187864244 17.04730887898526 129.4328933836133],"[[754, 167], [1161, 442]]"
18,24,5,hake,549.0945999,82.87339742,34251.5,"[[281, 870], [253, 948]]",[79.26958293866069 22.50566893424036 106.0052814374695],"[[747, 823], [1324, 1029]]"
18,24,6,horse_mackerel,373.2310025,69.0651866,18772,"[[758, 498], [701, 537]]",[36.98896905060644 46.04788791300711 83.25616896695944],"[[1372, 395], [1642, 705]]"
18,25,0,haddock,365.9484556,78.00640999,20794,"[[735, 780], [689, 717]]",[45.89860966613071 29.007992055235032 117.99073110753807],"[[1292, 641], [1616, 884]]"
18,25,1,haddock,340.583978,72.44998275,16275.5,"[[932, 770], [1000, 795]]",[86.84730665061691 23.40698164309359 111.02882937105025],"[[1692, 605], [1835, 928]]"
18,25,2,horse_mackerel,377.4576524,71.84010022,19586,"[[152, 679], [208, 634]]",[25.797123960316664 46.66584828139092 78.61519190299629],"[[732, 483], [1022, 782]]"
18,25,3,haddock,319.4304367,76.02631123,17418.5,"[[904, 374], [870, 306]]",[54.319975200090184 27.45445834742419 121.2282718971931],"[[1484, 260], [1795, 426]]"
18,25,4,hake,438.4409495,64.35060217,23942,"[[745, 495], [710, 549]]",[68.23197736406135 16.838923972771262 122.33515131632905],"[[1316, 413], [1725, 680]]"
18,25,5,hake,584.9953317,74.94664769,32867,"[[267, 269], [203, 308]]",[61.51709990416866 17.442531145184475 82.59232750359368],"[[799, 76], [1149, 579]]"
18,25,6,horse_mackerel,360.6368002,77.1038261,19732.5,"[[658, 188], [662, 111]]",[25.511592116367968 39.77783845504642 92.50394678051929],"[[1189, 109], [1586, 192]]"
18,26,0,haddock,364.9809787,82.49242389,21003.5,"[[392, 726], [350, 655]]",[53.47185701586113 30.293313994291864 121.68366630795865],"[[905, 600], [1252, 810]]"
18,26,1,haddock,338.825127,70.26378868,16259.5,"[[445, 450], [509, 421]]",[56.48522850596889 23.39864946340287 129.30115760279753],"[[1118, 269], [1294, 580]]"
18,26,2,horse_mackerel,396.8981671,69.64194139,19416.5,"[[810, 596], [875, 571]]",[30.002725208175626 39.66621246530406 97.62967448902347],"[[1509, 370], [1709, 742]]"
